name,length,count_sentences,count_tokens,NNP,VBZ,NN,IN,JJ,NNS,TO,VB,VBN,DT,CC,.,PRP,MD,CD,",",VBD,POS,VBP,VBG,JJR,NNPS,``,'',:,RB,WRB,WDT,PRP$,RP,RBR,EX,(,),WP,PDT,JJS,UH,RBS,WP$,$,FW,SYM,#,length_to_sentences,length_to_tokens
304.txt,962,8,181,27,1.0,25,18,10,8,3,2.0,3,24,4.0,8,3.0,1.0,1.0,8,9.0,5.0,4.0,3.0,1.0,3.0,2.0,2.0,1.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.25,5.314917127071824
305.txt,3185,25,590,64,12.0,87,44,37,31,16,27.0,17,46,17.0,25,13.0,13.0,0.0,13,26.0,8.0,7.0,12.0,3.0,3.0,12.0,13.0,5.0,17,3.0,1.0,4.0,2.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,127.4,5.398305084745763
306.txt,2204,18,438,65,9.0,66,43,17,13,10,13.0,9,38,8.0,18,17.0,7.0,9.0,8,17.0,8.0,7.0,6.0,0.0,0.0,10.0,10.0,1.0,11,2.0,1.0,8.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122.44444444444444,5.031963470319635
307.txt,1791,14,346,54,10.0,33,34,18,14,10,10.0,9,20,8.0,14,14.0,6.0,5.0,15,17.0,6.0,2.0,3.0,2.0,3.0,9.0,9.0,2.0,9,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.92857142857143,5.176300578034682
308.txt,1142,10,229,43,2.0,23,32,6,6,5,5.0,6,16,6.0,10,8.0,1.0,12.0,13,18.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.2,4.986899563318778
309.txt,1442,9,260,29,4.0,27,29,20,22,9,4.0,4,20,10.0,9,5.0,1.0,9.0,6,6.0,1.0,10.0,7.0,0.0,0.0,5.0,5.0,1.0,9,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.22222222222223,5.546153846153846
310.txt,960,8,173,18,6.0,18,20,9,15,3,5.0,9,22,9.0,8,4.0,3.0,0.0,3,6.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,5.5491329479768785
311.txt,2285,20,422,35,8.0,58,39,31,34,15,20.0,7,36,6.0,20,11.0,11.0,14.0,9,13.0,6.0,10.0,5.0,0.0,0.0,4.0,3.0,5.0,9,1.0,2.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.25,5.414691943127962
312.txt,2273,21,422,38,7.0,55,41,29,32,13,17.0,7,34,6.0,21,11.0,10.0,16.0,10,16.0,6.0,10.0,6.0,0.0,0.0,5.0,4.0,6.0,7,1.0,3.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.23809523809524,5.386255924170616
313.txt,2374,19,467,26,6.0,64,49,33,35,19,28.0,14,42,10.0,19,14.0,9.0,15.0,12,22.0,4.0,7.0,2.0,4.0,0.0,7.0,7.0,0.0,10,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.94736842105263,5.083511777301927
314.txt,1576,12,328,16,3.0,39,40,15,23,11,14.0,2,27,8.0,12,23.0,4.0,3.0,9,21.0,4.0,6.0,6.0,0.0,0.0,8.0,11.0,1.0,10,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.33333333333334,4.804878048780488
315.txt,4214,27,830,96,15.0,94,81,50,30,19,27.0,32,66,22.0,27,35.0,9.0,8.0,18,58.0,12.0,8.0,18.0,1.0,0.0,21.0,20.0,2.0,34,7.0,2.0,9.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,156.07407407407408,5.0771084337349395
316.txt,2526,23,493,68,11.0,54,37,21,17,13,14.0,14,37,8.0,23,27.0,9.0,1.0,22,29.0,7.0,10.0,7.0,0.0,2.0,9.0,8.0,3.0,25,0.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.82608695652173,5.123732251521298
317.txt,2743,21,528,23,16.0,73,48,33,32,15,26.0,18,53,13.0,21,16.0,14.0,9.0,20,10.0,5.0,18.0,5.0,4.0,3.0,4.0,4.0,3.0,16,2.0,2.0,5.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,130.61904761904762,5.195075757575758
318.txt,1845,13,332,39,5.0,46,38,30,19,8,11.0,4,30,7.0,13,6.0,3.0,9.0,10,13.0,3.0,6.0,4.0,0.0,1.0,2.0,2.0,2.0,11,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,141.92307692307693,5.557228915662651
319.txt,2826,26,540,53,15.0,76,53,37,25,13,24.0,10,59,14.0,26,13.0,12.0,11.0,11,17.0,5.0,8.0,14.0,1.0,3.0,9.0,8.0,1.0,5,1.0,2.0,6.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.6923076923077,5.233333333333333
320.txt,3299,25,594,84,14.0,89,86,36,29,21,12.0,9,43,20.0,25,16.0,1.0,5.0,10,12.0,15.0,5.0,15.0,1.0,1.0,0.0,0.0,4.0,19,0.0,1.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.96,5.553872053872054
321.txt,1685,12,307,30,2.0,49,32,16,29,10,10.0,8,33,10.0,12,3.0,4.0,4.0,10,6.0,1.0,8.0,8.0,0.0,0.0,5.0,3.0,4.0,3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.41666666666666,5.488599348534202
322.txt,2761,22,476,53,6.0,81,55,31,30,10,5.0,9,56,10.0,22,3.0,0.0,11.0,12,26.0,7.0,5.0,4.0,2.0,6.0,0.0,0.0,0.0,13,0.0,4.0,3.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,125.5,5.800420168067227
323.txt,1492,14,288,20,8.0,38,32,15,21,10,11.0,5,20,6.0,14,9.0,3.0,3.0,6,13.0,2.0,4.0,5.0,1.0,0.0,8.0,7.0,1.0,12,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.57142857142857,5.180555555555555
324.txt,3631,24,698,87,9.0,95,71,56,15,16,22.0,28,69,14.0,24,14.0,9.0,14.0,24,35.0,9.0,6.0,9.0,2.0,2.0,12.0,10.0,8.0,23,0.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,151.29166666666666,5.2020057306590255
325.txt,1787,13,351,39,4.0,42,39,16,16,12,13.0,8,33,8.0,13,19.0,7.0,2.0,7,23.0,2.0,4.0,5.0,0.0,2.0,4.0,3.0,3.0,8,0.0,2.0,7.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.46153846153845,5.091168091168091
326.txt,2450,18,466,27,22.0,61,46,34,16,13,16.0,3,54,5.0,18,17.0,6.0,3.0,19,16.0,5.0,5.0,17.0,1.0,9.0,2.0,2.0,2.0,30,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.11111111111111,5.257510729613734
327.txt,4256,31,814,97,13.0,115,69,57,17,12,19.0,33,84,19.0,31,25.0,9.0,9.0,33,55.0,7.0,7.0,7.0,0.0,3.0,12.0,12.0,6.0,25,4.0,2.0,17.0,1.0,2.0,1.0,2.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,137.29032258064515,5.228501228501228
328.txt,3837,26,746,80,13.0,113,69,57,15,11,20.0,32,77,13.0,26,18.0,7.0,7.0,30,44.0,7.0,6.0,8.0,0.0,1.0,15.0,15.0,8.0,26,3.0,2.0,14.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,147.57692307692307,5.14343163538874
329.txt,936,8,186,26,2.0,22,11,7,7,6,9.0,4,19,3.0,8,5.0,3.0,4.0,2,10.0,4.0,3.0,5.0,1.0,3.0,4.0,4.0,4.0,7,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,5.032258064516129
330.txt,1479,13,278,31,9.0,37,27,18,5,9,14.0,14,30,5.0,13,10.0,8.0,5.0,5,6.0,1.0,5.0,1.0,2.0,0.0,3.0,1.0,1.0,15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.76923076923077,5.320143884892087
331.txt,2948,23,563,60,15.0,77,47,33,26,15,17.0,19,54,12.0,23,20.0,5.0,7.0,10,34.0,4.0,8.0,9.0,0.0,1.0,10.0,10.0,9.0,18,3.0,4.0,2.0,2.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.17391304347825,5.236234458259325
332.txt,2557,17,481,46,8.0,57,47,27,31,8,9.0,19,41,13.0,17,13.0,4.0,4.0,16,35.0,7.0,8.0,14.0,2.0,1.0,9.0,9.0,0.0,13,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.41176470588235,5.316008316008316
333.txt,2604,22,513,78,15.0,70,56,32,20,10,14.0,10,39,7.0,22,22.0,4.0,7.0,18,26.0,10.0,2.0,5.0,0.0,2.0,10.0,11.0,1.0,9,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,118.36363636363636,5.076023391812866
334.txt,2559,17,463,19,11.0,60,49,32,31,16,22.0,21,55,19.0,17,8.0,8.0,2.0,11,5.0,2.0,11.0,15.0,1.0,5.0,3.0,2.0,2.0,21,0.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.52941176470588,5.526997840172786
335.txt,2344,16,466,64,10.0,33,40,32,21,16,20.0,10,40,11.0,16,20.0,9.0,3.0,23,11.0,3.0,14.0,8.0,2.0,9.0,11.0,9.0,6.0,12,4.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.5,5.030042918454936
336.txt,4561,41,966,99,23.0,125,99,42,36,9,21.0,22,83,23.0,41,59.0,11.0,7.0,51,52.0,13.0,19.0,15.0,3.0,0.0,18.0,17.0,10.0,30,3.0,2.0,9.0,8.0,0.0,4.0,0.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.2439024390244,4.721532091097308
337.txt,3378,27,651,41,18.0,71,60,31,53,23,32.0,21,60,19.0,27,27.0,11.0,4.0,13,24.0,4.0,22.0,16.0,0.0,3.0,13.0,12.0,3.0,23,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.11111111111111,5.188940092165899
338.txt,2604,18,508,58,13.0,52,48,30,30,11,18.0,10,48,10.0,18,13.0,11.0,5.0,19,12.0,4.0,13.0,11.0,4.0,7.0,14.0,13.0,4.0,17,4.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.66666666666666,5.125984251968504
339.txt,3192,26,621,38,9.0,96,61,39,48,24,36.0,13,60,8.0,26,16.0,19.0,8.0,14,14.0,4.0,13.0,10.0,1.0,3.0,8.0,8.0,1.0,24,3.0,1.0,9.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.76923076923077,5.140096618357488
340.txt,3453,24,646,46,12.0,89,71,42,58,27,27.0,14,48,18.0,24,18.0,9.0,12.0,19,19.0,10.0,17.0,14.0,4.0,3.0,6.0,6.0,2.0,17,1.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,143.875,5.345201238390093
341.txt,1919,14,408,36,11.0,55,44,20,21,9,12.0,8,34,13.0,14,22.0,3.0,5.0,10,18.0,4.0,12.0,4.0,2.0,1.0,7.0,6.0,6.0,15,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.07142857142858,4.703431372549019
342.txt,2082,15,414,49,4.0,75,37,22,3,6,18.0,8,35,15.0,15,10.0,11.0,2.0,9,25.0,13.0,0.0,13.0,1.0,0.0,8.0,8.0,4.0,13,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8,5.028985507246377
343.txt,967,8,183,23,4.0,28,24,12,7,4,5.0,6,16,5.0,8,7.0,1.0,4.0,4,10.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.875,5.284153005464481
344.txt,3371,23,656,38,15.0,92,64,37,36,16,39.0,16,65,26.0,23,22.0,27.0,7.0,29,11.0,1.0,8.0,9.0,4.0,4.0,2.0,2.0,5.0,29,3.0,5.0,10.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,146.56521739130434,5.138719512195122
345.txt,2022,16,389,28,11.0,54,46,27,17,15,19.0,12,43,6.0,16,4.0,7.0,19.0,8,16.0,1.0,3.0,6.0,1.0,1.0,4.0,4.0,2.0,9,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126.375,5.197943444730077
346.txt,2147,18,437,38,11.0,50,41,26,15,4,12.0,7,43,15.0,18,15.0,9.0,5.0,26,15.0,3.0,6.0,9.0,1.0,2.0,10.0,10.0,2.0,30,0.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.27777777777777,4.913043478260869
347.txt,2847,20,516,33,8.0,72,41,34,44,12,22.0,10,48,11.0,20,15.0,15.0,3.0,15,24.0,2.0,12.0,16.0,2.0,3.0,11.0,10.0,4.0,10,2.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.35,5.517441860465116
348.txt,2869,20,552,45,15.0,61,48,38,33,20,31.0,15,50,18.0,20,21.0,12.0,5.0,21,23.0,2.0,4.0,5.0,1.0,0.0,12.0,11.0,1.0,25,2.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.45,5.197463768115942
349.txt,3846,27,749,55,10.0,118,76,45,38,23,27.0,10,63,29.0,27,22.0,10.0,12.0,33,29.0,9.0,7.0,18.0,5.0,3.0,15.0,9.0,6.0,24,0.0,6.0,13.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.44444444444446,5.134846461949266
350.txt,2677,21,498,57,6.0,76,49,23,21,16,23.0,12,39,12.0,21,15.0,10.0,6.0,18,23.0,13.0,4.0,13.0,0.0,4.0,5.0,5.0,3.0,9,1.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.47619047619048,5.375502008032129
351.txt,2990,21,593,84,15.0,60,50,31,25,18,19.0,5,50,21.0,21,29.0,5.0,5.0,20,29.0,7.0,12.0,15.0,0.0,5.0,13.0,12.0,6.0,18,3.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.38095238095238,5.042158516020236
352.txt,2913,20,552,39,14.0,69,62,29,46,21,19.0,16,43,14.0,20,18.0,4.0,8.0,10,16.0,3.0,14.0,25.0,2.0,3.0,7.0,6.0,7.0,16,3.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145.65,5.2771739130434785
353.txt,5091,39,996,84,30.0,124,106,58,58,23,36.0,17,86,26.0,39,49.0,11.0,6.0,24,37.0,8.0,21.0,19.0,3.0,0.0,19.0,19.0,14.0,33,7.0,2.0,17.0,7.0,2.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,130.53846153846155,5.11144578313253
354.txt,1719,12,331,49,8.0,32,36,19,17,10,18.0,8,35,7.0,12,5.0,10.0,9.0,15,8.0,5.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,9,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.25,5.193353474320242
355.txt,2917,27,573,62,7.0,80,53,40,23,10,18.0,13,54,14.0,27,16.0,6.0,7.0,15,37.0,5.0,6.0,15.0,1.0,2.0,11.0,10.0,3.0,19,3.0,1.0,4.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.03703703703704,5.0907504363001745
356.txt,2859,22,569,60,12.0,72,56,49,23,14,23.0,6,45,12.0,22,17.0,12.0,7.0,22,25.0,7.0,5.0,7.0,1.0,3.0,14.0,11.0,6.0,16,0.0,3.0,9.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129.95454545454547,5.024604569420035
357.txt,2001,17,365,22,7.0,51,33,36,33,13,16.0,6,26,7.0,17,14.0,3.0,4.0,5,22.0,2.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,11,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.70588235294117,5.482191780821918
358.txt,1657,12,324,38,8.0,48,34,21,9,6,14.0,7,34,5.0,12,8.0,7.0,9.0,9,14.0,6.0,2.0,2.0,1.0,0.0,4.0,4.0,4.0,11,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.08333333333334,5.114197530864198
359.txt,2860,24,579,73,8.0,69,55,29,19,16,36.0,9,48,6.0,24,26.0,17.0,4.0,17,28.0,7.0,12.0,11.0,2.0,0.0,9.0,7.0,7.0,22,0.0,2.0,8.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.16666666666667,4.939550949913644
360.txt,2940,19,556,33,9.0,74,63,38,30,19,42.0,8,61,21.0,19,11.0,21.0,4.0,21,8.0,3.0,6.0,12.0,0.0,3.0,1.0,1.0,2.0,23,1.0,3.0,4.0,3.0,1.0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,154.73684210526315,5.287769784172662
361.txt,3132,20,595,44,19.0,108,63,40,30,17,26.0,15,62,12.0,20,9.0,7.0,5.0,16,13.0,5.0,10.0,7.0,7.0,4.0,6.0,6.0,9.0,18,2.0,1.0,4.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.6,5.263865546218487
362.txt,3427,20,644,34,8.0,105,73,38,31,22,28.0,11,63,14.0,20,27.0,11.0,2.0,25,28.0,7.0,5.0,11.0,1.0,0.0,2.0,2.0,3.0,38,3.0,5.0,13.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,171.35,5.321428571428571
363.txt,2236,16,425,31,5.0,65,45,21,19,10,14.0,7,44,7.0,16,13.0,5.0,11.0,12,25.0,4.0,3.0,12.0,5.0,1.0,9.0,10.0,0.0,9,4.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,139.75,5.261176470588235
364.txt,2414,19,495,32,7.0,59,49,26,35,17,22.0,4,47,15.0,19,15.0,6.0,3.0,19,25.0,9.0,7.0,10.0,8.0,2.0,15.0,14.0,2.0,17,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.05263157894737,4.876767676767677
365.txt,2149,14,421,48,3.0,43,55,23,28,10,15.0,20,42,18.0,14,6.0,7.0,16.0,11,19.0,1.0,8.0,6.0,2.0,2.0,4.0,3.0,2.0,5,1.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,153.5,5.104513064133017
366.txt,3000,23,568,65,11.0,80,57,26,26,18,26.0,11,58,14.0,23,10.0,8.0,13.0,14,18.0,8.0,2.0,18.0,1.0,1.0,7.0,5.0,5.0,17,0.0,2.0,5.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,130.43478260869566,5.28169014084507
367.txt,2848,27,577,43,19.0,79,43,25,31,22,30.0,8,53,11.0,27,19.0,9.0,4.0,29,22.0,6.0,8.0,20.0,3.0,2.0,17.0,11.0,3.0,12,2.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.48148148148148,4.935875216637782
368.txt,2969,17,554,49,7.0,79,73,35,19,17,26.0,10,65,12.0,17,14.0,13.0,6.0,11,29.0,6.0,2.0,9.0,0.0,7.0,9.0,8.0,3.0,18,0.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.64705882352942,5.359205776173285
369.txt,2306,17,415,54,7.0,58,41,22,25,9,12.0,11,40,12.0,16,7.0,5.0,3.0,20,15.0,3.0,6.0,6.0,1.0,1.0,7.0,3.0,2.0,20,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.64705882352942,5.556626506024096
370.txt,3326,21,610,77,10.0,75,65,31,31,23,19.0,16,58,10.0,21,14.0,3.0,5.0,24,40.0,4.0,4.0,14.0,0.0,2.0,9.0,9.0,3.0,23,1.0,1.0,2.0,2.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.38095238095238,5.452459016393442
371.txt,2232,14,441,46,8.0,47,48,31,24,11,24.0,8,29,12.0,14,14.0,12.0,4.0,15,7.0,5.0,6.0,7.0,2.0,5.0,15.0,15.0,4.0,10,2.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.42857142857142,5.061224489795919
372.txt,3082,21,561,44,8.0,80,63,41,31,21,28.0,24,41,11.0,21,14.0,11.0,14.0,15,24.0,2.0,6.0,8.0,0.0,0.0,9.0,9.0,2.0,19,1.0,2.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.76190476190476,5.493761140819965
373.txt,4047,34,775,85,19.0,97,81,51,38,24,27.0,15,74,10.0,34,25.0,10.0,9.0,14,28.0,6.0,15.0,19.0,4.0,0.0,16.0,13.0,7.0,22,4.0,1.0,6.0,5.0,3.0,6.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.02941176470588,5.2219354838709675
374.txt,2387,17,453,42,7.0,63,48,25,18,16,22.0,16,36,13.0,17,14.0,9.0,2.0,17,25.0,6.0,7.0,8.0,2.0,4.0,6.0,6.0,0.0,11,0.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.41176470588235,5.269315673289183
375.txt,4128,34,822,79,6.0,147,86,51,36,25,29.0,17,71,19.0,34,21.0,8.0,21.0,25,44.0,4.0,10.0,12.0,1.0,1.0,17.0,17.0,3.0,16,3.0,4.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.41176470588235,5.021897810218978
376.txt,1484,12,286,42,1.0,28,25,10,9,9,10.0,13,24,5.0,12,15.0,6.0,1.0,7,26.0,3.0,2.0,2.0,0.0,3.0,6.0,6.0,1.0,11,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.66666666666667,5.188811188811189
377.txt,1708,16,318,24,6.0,34,22,19,28,10,18.0,14,25,8.0,16,10.0,10.0,4.0,7,9.0,2.0,9.0,8.0,0.0,0.0,9.0,5.0,1.0,13,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,106.75,5.371069182389937
378.txt,3425,22,634,56,12.0,87,66,37,39,17,29.0,22,61,18.0,22,22.0,12.0,5.0,10,26.0,2.0,11.0,17.0,0.0,2.0,12.0,10.0,5.0,21,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,155.6818181818182,5.402208201892744
379.txt,2973,25,546,53,10.0,78,54,46,30,14,22.0,8,52,14.0,25,13.0,10.0,4.0,14,28.0,7.0,10.0,8.0,1.0,0.0,10.0,8.0,3.0,8,0.0,3.0,1.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.92,5.445054945054945
